Date,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
2021-01-17,12.3,18.4,25.5,18.6,61.0,62.8,0.0,7.2,37.7,0.0,301.2,5.3,19.8
2021-01-18,10.6,18.6,27.6,18.9,58.7,60.4,0.0,9.4,31.8,0.0,374.5,5.3,20.0
2021-01-19,10.4,19.1,29.5,19.1,54.5,57.6,0.0,5.4,27.6,0.0,377.7,6.1,20.4
2021-01-20,10.7,20.9,32.4,20.2,36.9,43.4,0.0,3.6,25.1,0.0,374.5,6.1,20.8
2021-01-21,8.6,25.2,36.6,23.8,32.6,41.2,0.0,3.3,30.1,0.0,369.5,5.8,22.0
2021-01-22,9.4,24.5,35.3,23.9,30.8,36.0,0.0,4.8,26.0,0.0,372.7,6.6,22.9
2021-01-23,12.7,26.0,39.6,24.5,38.5,46.1,0.0,2.4,20.9,0.0,363.1,6.8,23.5
2021-01-24,21.6,32.2,42.8,30.3,25.7,30.8,0.0,5.7,33.5,0.0,281.1,6.8,24.5
2021-01-25,20.6,27.9,34.2,26.7,57.1,61.7,0.0,6.0,38.5,12.8,72.0,6.6,25.0
2021-01-26,16.2,21.1,25.6,20.9,72.4,75.7,0.8,8.5,26.0,0.0,217.9,2.5,22.8
2021-01-27,13.8,19.8,27.9,19.5,60.7,65.3,0.0,5.8,26.0,0.0,305.7,4.4,21.0
2021-01-28,15.5,23.9,32.4,22.9,50.7,57.8,0.0,3.0,16.7,0.0,269.8,4.7,21.7
2021-01-29,17.2,23.6,31.7,23.2,57.1,61.8,0.0,7.6,31.8,0.8,284.4,4.8,22.9
2021-01-30,14.0,20.6,28.0,20.5,61.2,63.5,0.0,8.1,34.3,0.0,346.3,5.8,22.2
2021-01-31,13.7,21.1,30.1,20.7,57.1,62.4,0.0,4.6,31.0,0.0,321.5,6.0,22.0
2021-02-01,14.7,20.3,27.2,20.1,54.2,57.0,0.0,9.3,31.0,0.0,201.4,5.1,21.8
2021-02-02,10.7,19.0,26.9,19.0,53.4,55.7,0.0,7.3,25.1,0.0,369.3,4.8,20.9
2021-02-03,11.6,19.5,29.8,19.3,55.7,60.7,0.0,3.7,15.9,0.0,359.9,5.9,21.3
2021-02-04,15.1,20.6,29.3,19.9,63.7,68.8,0.0,5.6,41.0,1.4,109.1,5.1,21.3
2021-02-05,12.5,18.5,26.2,18.6,60.1,62.0,0.0,13.8,48.6,0.8,318.2,3.4,20.4
2021-02-06,15.9,19.6,24.5,19.7,69.3,69.9,0.0,14.6,41.0,0.8,205.5,5.9,20.5
2021-02-07,14.3,18.8,25.2,18.8,64.4,66.3,0.0,7.3,26.0,0.0,276.0,3.8,20.4
2021-02-08,11.0,19.1,27.6,18.9,48.7,53.1,0.0,5.4,22.6,0.0,357.9,4.8,20.6
2021-02-09,12.8,20.2,30.2,19.7,52.1,57.4,0.0,3.9,20.9,0.0,238.5,5.8,21.0
2021-02-10,10.0,23.1,37.0,22.1,50.0,57.2,0.0,1.6,20.1,0.0,343.9,3.9,22.0
2021-02-11,15.8,29.1,39.5,28.1,36.1,38.8,0.0,9.5,41.0,0.0,233.3,6.2,23.9
2021-02-12,15.1,20.4,26.0,20.8,59.5,59.4,0.0,9.5,28.5,0.0,294.9,6.6,23.6
2021-02-13,10.5,19.2,27.0,19.5,60.3,60.2,0.0,7.2,28.5,0.0,328.9,4.9,22.3
2021-02-14,11.5,20.2,29.5,20.5,52.6,53.4,0.0,6.6,33.5,0.0,342.9,5.4,22.4
2021-02-15,12.4,21.3,32.7,21.5,51.4,52.9,0.0,3.6,29.3,0.0,345.9,5.8,23.2
2021-02-16,13.1,25.1,35.1,24.5,44.5,47.4,0.0,3.7,46.9,0.0,310.9,5.4,24.1
2021-02-17,18.0,28.7,37.3,28.1,34.7,36.9,0.0,5.1,23.4,0.0,329.9,6.1,25.3
2021-02-18,20.4,27.8,34.2,27.3,34.9,36.4,0.0,6.0,34.3,0.0,329.3,6.7,25.4
2021-02-19,19.7,29.0,38.9,28.5,35.1,37.2,0.0,6.2,26.0,0.0,310.6,6.7,25.6
2021-02-20,17.7,25.1,36.4,25.1,55.3,56.8,0.0,6.0,33.5,0.2,277.3,6.5,26.1
2021-02-21,15.3,20.7,28.6,20.9,54.1,54.6,0.0,10.3,32.7,0.0,316.5,6.1,24.2
2021-02-22,13.5,18.3,25.1,18.5,58.2,58.6,0.0,9.9,36.9,0.0,292.4,5.5,22.5
2021-02-23,8.5,16.6,23.6,17.1,49.0,49.6,0.0,7.8,29.3,0.0,336.5,5.0,21.2
2021-02-24,9.8,16.3,23.8,16.8,48.9,50.0,0.0,6.0,24.3,0.0,286.7,5.1,20.6
2021-02-25,9.7,17.6,25.0,18.0,56.3,56.8,0.0,8.1,29.3,0.0,328.8,4.4,20.8
2021-02-26,11.5,18.1,25.8,18.6,59.3,59.6,0.0,4.4,20.9,0.0,317.6,4.9,21.6
2021-02-27,9.4,20.8,31.7,20.9,49.5,51.8,0.0,3.6,23.4,0.0,311.1,4.5,22.3
2021-02-28,13.0,22.0,32.8,22.2,49.9,50.9,0.0,6.7,27.6,0.0,308.8,5.3,23.5
2021-03-01,12.4,19.5,27.9,19.7,55.4,55.9,0.0,7.9,30.1,0.0,298.2,5.8,22.9
2021-03-02,8.6,17.0,24.4,17.3,47.4,48.6,0.0,5.4,25.1,0.0,300.5,5.1,21.6
2021-03-03,10.2,18.1,25.6,18.4,43.6,44.6,0.0,6.6,30.1,0.0,319.5,4.7,21.1
2021-03-04,8.8,17.8,27.0,18.3,52.7,53.1,0.0,6.1,31.0,0.0,311.5,4.7,21.0
2021-03-05,11.8,19.6,28.7,19.9,57.5,57.9,0.0,5.2,31.0,0.0,300.8,4.8,21.5
2021-03-06,9.7,17.2,27.9,17.6,51.3,53.4,0.0,3.2,20.1,0.0,294.3,4.9,21.1
2021-03-07,13.1,20.7,29.7,20.2,54.9,58.9,0.0,3.0,25.1,0.0,128.6,3.9,20.7
2021-03-08,15.6,20.9,27.8,21.1,61.5,61.7,0.0,6.8,25.1,0.0,270.2,3.0,21.6
2021-03-09,10.9,18.6,27.4,19.0,56.6,57.1,0.0,4.3,18.4,0.0,297.1,4.6,21.6
2021-03-10,11.6,19.4,29.4,19.3,61.3,63.8,0.0,5.2,33.5,3.0,209.3,4.5,21.2
2021-03-11,15.3,20.0,29.7,19.7,75.4,80.3,0.0,2.0,12.5,1.2,185.5,3.3,21.5
2021-03-12,11.9,22.4,33.2,22.2,58.9,61.1,0.0,2.7,23.4,0.0,286.0,3.3,22.6
2021-03-13,11.1,18.1,24.5,18.0,64.8,65.9,0.0,9.1,42.7,1.0,75.6,4.8,21.4
2021-03-14,6.2,14.2,21.1,14.7,56.2,56.7,0.0,6.4,29.3,0.0,298.6,2.1,19.0
2021-03-15,5.4,15.7,24.7,16.3,64.5,63.7,0.0,3.7,29.3,0.0,281.3,3.8,19.3
2021-03-16,11.1,18.6,25.6,18.7,66.9,67.0,0.0,3.9,21.8,0.0,193.7,3.8,20.0
2021-03-17,10.4,21.0,30.2,21.0,58.3,58.9,0.0,4.3,26.0,0.0,242.3,3.1,20.7
2021-03-18,11.5,21.4,30.0,21.5,59.6,59.4,0.0,5.7,30.1,0.0,244.4,4.0,21.7
2021-03-19,16.3,23.2,30.7,22.9,55.6,57.6,0.0,6.9,54.5,2.8,247.7,4.7,22.3
2021-03-20,16.0,23.4,30.2,23.2,50.6,52.2,0.0,6.4,27.6,0.0,264.1,4.6,22.4
2021-03-21,15.5,22.1,28.7,22.2,55.0,55.9,0.0,4.8,23.4,0.0,246.7,4.8,22.6
2021-03-22,13.3,21.1,30.3,21.2,65.4,66.1,0.0,1.8,15.0,0.0,207.7,3.7,22.8
2021-03-23,13.5,19.2,27.0,19.4,69.9,69.9,0.0,7.7,32.7,0.0,219.3,3.1,21.8
2021-03-24,13.5,18.3,24.4,18.4,70.4,70.3,0.0,10.5,33.5,0.0,134.5,4.0,20.5
2021-03-25,10.4,17.6,24.2,17.9,65.6,65.3,0.0,7.2,29.3,0.0,199.1,3.0,20.2
2021-03-26,7.1,15.3,24.7,15.5,71.8,72.0,0.0,3.1,19.3,0.0,116.9,2.8,19.2
2021-03-27,10.6,17.2,24.2,17.4,65.8,66.2,0.0,6.1,26.8,0.8,226.0,2.2,19.4
2021-03-28,7.0,15.6,23.8,16.2,68.9,67.5,0.0,3.0,25.1,0.0,220.1,3.2,19.4
2021-03-29,9.0,17.0,26.1,17.3,65.5,65.8,0.0,2.9,17.6,0.0,255.4,3.0,20.0
2021-03-30,8.1,18.1,27.5,18.2,56.7,57.9,0.0,3.3,20.9,0.0,239.0,3.3,20.2
2021-03-31,9.8,18.5,29.4,18.4,53.6,57.0,0.0,2.4,19.3,0.0,248.2,3.5,20.5
2021-04-01,7.7,19.5,32.1,19.1,48.9,53.2,0.0,1.6,13.4,0.0,246.5,3.3,20.8
2021-04-02,8.4,21.5,33.6,21.2,44.4,47.4,0.0,1.8,14.2,0.0,240.5,3.4,21.3
2021-04-03,11.3,22.5,34.2,21.7,46.2,51.0,0.0,2.0,15.9,0.0,236.1,3.4,22.0
2021-04-04,10.5,23.1,34.6,22.7,46.8,50.2,0.0,4.2,24.3,0.0,246.0,3.5,22.3
2021-04-05,11.8,18.3,26.8,18.4,59.4,60.3,0.0,4.6,26.0,0.0,233.1,4.3,21.7
2021-04-06,7.6,16.4,26.3,16.8,60.5,61.3,0.0,3.1,20.1,0.0,236.3,3.2,20.8
2021-04-07,7.1,16.6,29.1,17.0,63.7,64.3,0.0,1.9,16.7,0.0,228.8,3.0,20.5
2021-04-08,6.4,19.5,31.7,19.5,50.0,51.5,0.0,3.7,26.0,0.0,210.3,3.0,20.3
2021-04-09,12.5,17.8,21.8,17.9,59.3,60.0,0.0,7.8,25.1,0.0,177.7,4.1,20.4
2021-04-10,11.2,15.2,21.2,15.4,65.5,65.8,0.0,10.4,41.0,0.0,157.2,2.9,18.9
2021-04-11,8.0,13.9,19.4,14.1,58.1,59.1,0.0,7.5,28.5,0.0,164.7,2.9,17.9
2021-04-12,2.4,12.0,20.5,12.5,62.7,63.7,0.0,3.0,20.1,0.0,214.1,2.4,17.5
2021-04-13,10.5,18.1,23.2,17.8,35.3,37.1,0.0,8.2,31.0,0.0,105.1,2.8,17.3
2021-04-14,8.8,17.8,23.1,17.9,57.1,57.5,0.0,8.5,30.1,0.0,185.3,3.6,18.6
2021-04-15,7.0,15.0,21.8,15.3,65.0,65.1,0.0,5.0,27.6,0.0,154.7,2.6,18.2
2021-04-16,6.8,13.6,20.7,14.1,67.3,66.9,0.0,4.0,19.3,0.0,206.4,2.3,18.0
2021-04-17,2.7,12.3,20.3,12.9,63.9,64.4,0.0,3.7,23.4,0.0,208.3,2.3,17.4
2021-04-18,8.7,14.8,20.4,14.9,67.6,69.6,0.0,2.8,18.4,0.0,122.2,2.4,17.7
2021-04-19,6.3,13.4,21.7,13.8,72.4,72.9,0.0,2.7,30.1,0.0,153.9,1.6,17.6
2021-04-20,5.5,12.2,20.9,12.6,68.8,70.0,0.0,7.3,40.2,0.4,140.8,2.0,16.8
2021-04-21,-1.1,9.6,17.3,10.3,64.7,65.9,0.0,2.3,18.4,0.0,207.5,2.0,15.7
2021-04-22,7.7,14.6,19.7,14.8,61.4,62.8,0.0,6.1,26.8,0.0,119.7,2.1,16.3
2021-04-23,8.2,14.7,20.5,15.0,70.5,71.1,0.0,3.2,19.3,0.0,127.0,2.0,17.0
2021-04-24,5.1,13.5,21.5,14.2,73.2,72.3,0.0,3.6,24.3,0.0,188.4,1.6,16.8
2021-04-25,4.4,13.2,21.7,13.8,75.9,75.5,0.0,2.3,16.7,0.0,167.3,2.1,16.7
2021-04-26,4.5,13.0,21.7,13.7,75.6,75.2,0.0,2.2,14.2,0.0,191.7,1.8,16.7
2021-04-27,3.2,12.1,23.4,13.0,75.2,74.4,0.0,1.3,17.6,0.0,176.4,1.9,16.3
2021-04-28,2.7,13.2,24.2,13.7,65.3,67.2,0.0,1.7,15.9,0.0,184.4,1.8,16.0
2021-04-29,3.5,12.5,23.8,13.3,70.1,69.6,0.0,1.5,15.9,0.0,181.8,1.9,16.3
2021-04-30,4.7,15.4,26.9,15.5,51.4,54.1,0.0,3.3,23.4,0.0,184.6,1.9,16.2
2021-05-01,9.8,19.0,27.1,18.7,47.1,48.8,0.0,5.3,24.3,0.0,93.7,2.6,16.7
2021-05-02,9.5,18.4,25.8,18.6,55.4,55.5,0.0,5.2,23.4,0.0,176.1,2.7,17.9
2021-05-03,8.1,13.5,19.5,14.0,79.8,78.8,0.0,4.8,25.1,0.0,108.3,2.2,17.2
2021-05-04,6.7,11.9,17.5,12.4,59.0,59.6,0.0,8.0,31.0,0.0,179.2,1.7,15.8
2021-05-05,4.9,11.0,19.7,11.7,60.3,61.1,0.0,3.7,20.1,0.0,160.1,2.3,15.1
2021-05-06,3.4,10.9,18.8,11.4,68.6,71.2,0.0,1.8,17.6,0.0,90.6,1.5,14.4
2021-05-07,5.5,14.2,25.1,14.5,58.2,59.9,0.0,2.3,17.6,0.0,104.9,1.2,15.1
2021-05-08,7.5,14.7,20.8,15.0,76.2,76.6,0.0,2.3,15.0,0.0,97.9,1.6,15.9
2021-05-09,9.5,13.9,20.9,14.5,79.2,78.6,0.0,2.3,21.8,0.0,134.3,1.3,16.8
2021-05-10,8.8,13.5,19.4,13.8,72.1,72.1,0.0,11.2,44.4,0.0,111.6,1.6,16.1
2021-05-11,9.2,12.1,15.2,12.4,57.7,58.3,0.0,7.2,28.5,0.0,133.4,2.3,15.6
2021-05-12,5.4,11.8,19.9,12.7,73.0,71.5,0.0,2.5,18.4,0.0,160.8,1.8,15.7
2021-05-13,3.5,11.3,18.7,11.8,73.9,73.9,0.0,5.2,37.7,0.0,87.7,1.4,14.8
2021-05-14,6.0,11.4,18.2,11.9,75.3,75.5,0.0,5.3,33.5,0.0,104.8,1.3,14.5
2021-05-15,7.5,12.1,16.6,12.4,65.5,66.5,0.0,4.9,26.8,0.0,126.6,1.5,14.4
2021-05-16,7.2,12.6,18.0,13.0,65.2,65.4,0.0,4.6,26.0,0.0,93.7,1.7,14.7
2021-05-17,4.5,12.0,18.9,12.7,70.2,69.3,0.0,3.0,20.9,0.0,118.9,1.4,14.9
2021-05-18,0.7,9.6,20.0,10.4,71.9,71.1,0.0,2.5,20.9,0.0,153.2,1.2,13.9
2021-05-19,4.1,12.8,20.9,13.1,55.3,56.6,0.0,3.9,22.6,0.0,131.1,1.5,13.8
2021-05-20,5.9,12.8,20.7,13.1,55.3,57.8,0.0,1.6,12.5,0.0,65.2,1.9,14.6
2021-05-21,3.1,12.2,23.2,12.7,53.4,55.6,0.0,2.6,17.6,0.0,145.1,1.0,14.0
2021-05-22,2.0,12.9,23.8,13.3,52.8,53.9,0.0,2.9,18.4,0.0,144.8,1.5,14.2
2021-05-23,1.5,13.3,23.2,13.6,49.3,50.6,0.0,3.9,20.9,0.0,140.5,1.7,14.3
2021-05-24,11.2,17.5,24.7,17.5,47.6,48.2,0.0,7.5,28.5,0.0,100.2,2.2,15.3
2021-05-25,9.6,15.1,19.7,15.2,67.9,69.2,0.0,11.0,40.2,7.6,68.6,3.3,15.8
2021-05-26,6.8,11.2,16.3,11.6,75.3,76.0,0.0,5.4,27.6,0.2,88.9,1.3,14.1
2021-05-27,6.0,11.4,17.7,11.9,82.2,82.4,0.0,4.8,24.3,0.2,97.1,1.1,13.7
2021-05-28,6.5,10.6,15.8,11.1,81.2,82.0,0.0,3.1,16.7,0.0,86.2,1.1,13.6
2021-05-29,0.3,6.4,14.1,7.6,80.3,79.3,0.0,2.8,16.7,0.0,146.3,0.9,12.3
2021-05-30,-1.7,5.9,15.3,6.9,75.0,74.9,0.0,2.6,17.6,0.0,147.7,0.9,11.1
2021-05-31,-1.3,7.8,15.0,8.4,56.8,58.8,0.0,3.0,14.2,0.0,87.9,1.1,10.7
2021-06-01,1.8,11.0,20.3,11.4,53.5,54.9,0.0,3.6,15.0,0.0,78.0,1.2,11.1
2021-06-02,7.4,12.1,17.2,12.4,81.9,83.3,0.0,3.9,31.8,1.4,81.7,1.4,12.3
2021-06-03,7.9,10.9,16.2,11.4,94.3,94.0,0.0,3.1,21.8,0.2,50.4,0.9,13.0
2021-06-04,3.5,10.6,16.3,11.3,83.8,83.5,0.0,4.0,25.1,1.0,103.7,0.7,13.0
2021-06-05,1.2,9.3,16.3,10.0,81.6,81.7,0.0,3.8,26.8,0.2,94.2,0.9,12.0
2021-06-06,7.5,13.2,20.7,13.6,72.2,72.1,0.0,5.2,24.3,0.0,141.4,1.1,13.0
2021-06-07,9.6,14.3,20.8,14.6,63.8,64.1,0.0,10.8,36.0,2.0,126.6,1.8,13.7
2021-06-08,5.8,8.4,12.0,9.0,83.2,84.5,0.0,8.7,31.0,2.2,92.0,2.1,12.9
2021-06-09,5.8,9.1,14.1,9.7,70.8,70.9,0.8,12.6,41.0,0.0,122.8,1.1,11.3
2021-06-10,8.2,12.0,16.9,12.4,71.1,70.8,0.0,11.7,38.5,0.0,103.7,2.0,11.5
2021-06-11,10.1,12.1,15.3,12.5,89.2,89.1,0.0,1.0,19.3,0.4,45.9,1.3,12.8
2021-06-12,8.6,12.2,15.9,12.6,84.9,85.1,0.0,1.4,10.8,0.2,44.5,0.7,13.2
2021-06-13,8.4,13.1,18.9,13.5,72.0,72.0,0.0,4.1,26.8,0.0,115.1,0.8,13.5
2021-06-14,9.8,13.3,16.9,13.6,73.9,73.7,0.0,5.3,22.6,0.0,66.2,1.4,13.9
2021-06-15,9.8,13.9,19.3,14.2,76.7,76.8,0.0,7.2,43.6,3.2,86.0,1.3,14.2
2021-06-16,7.0,10.5,15.4,11.1,74.5,74.1,0.8,9.0,30.1,0.0,130.9,1.4,13.3
2021-06-17,7.6,11.4,17.7,11.8,83.3,83.8,0.0,7.7,35.2,2.0,92.3,1.4,12.8
2021-06-18,7.9,11.4,16.5,11.8,84.0,84.1,1.6,9.6,30.1,1.4,108.3,1.2,12.8
2021-06-19,7.4,10.9,16.2,11.5,84.5,84.3,0.0,3.3,20.1,0.0,87.7,1.1,12.8
2021-06-20,3.9,9.5,16.0,10.3,80.3,79.9,0.0,1.5,16.7,0.0,137.0,0.8,12.6
2021-06-21,-0.7,7.7,16.0,8.5,77.3,77.0,0.0,3.1,20.9,0.2,134.6,0.9,11.6
2021-06-22,6.3,12.0,17.4,12.4,66.8,66.8,0.0,9.2,29.3,0.0,68.8,1.2,11.7
2021-06-23,9.7,13.9,18.7,14.3,68.4,67.6,0.0,8.7,31.0,0.2,75.3,2.1,13.1
2021-06-24,8.8,12.3,17.5,12.7,66.9,66.4,1.6,14.8,50.3,0.0,90.0,1.8,12.7
2021-06-25,5.7,10.7,16.5,11.3,76.0,75.6,0.0,8.9,30.1,0.0,124.3,1.7,12.6
2021-06-26,6.2,10.6,14.6,11.2,79.0,79.0,0.0,6.6,26.8,0.4,97.5,1.3,12.6
2021-06-27,5.4,11.0,17.3,11.6,81.1,80.6,0.0,4.3,19.3,0.0,94.1,1.2,12.5
2021-06-28,7.3,11.5,17.2,12.0,78.6,78.6,0.0,5.0,20.9,1.2,118.9,1.0,13.1
2021-06-29,4.1,9.7,17.5,10.5,74.7,74.4,0.0,5.2,18.4,0.2,134.1,1.2,12.3
2021-06-30,4.3,10.5,19.9,11.3,68.1,68.0,0.0,4.0,19.3,0.0,128.5,1.4,12.1
2021-07-01,5.6,11.0,18.3,11.7,68.4,68.0,0.0,2.5,15.9,0.0,134.3,1.2,12.6
2021-07-02,3.2,7.8,13.4,8.6,79.8,80.2,0.0,6.2,31.0,1.8,66.2,1.3,11.7
2021-07-03,3.4,7.2,13.6,8.1,84.2,84.4,0.0,7.4,33.5,0.6,117.2,1.0,10.3
2021-07-04,2.2,8.2,15.0,9.1,80.5,80.5,0.0,5.5,24.3,0.4,113.5,1.0,10.2
2021-07-05,-0.5,5.9,13.4,6.8,81.1,81.1,0.0,1.6,15.9,0.0,110.9,1.0,9.9
2021-07-06,2.2,8.5,15.7,9.2,71.3,71.5,0.0,3.8,15.9,0.0,106.4,0.9,10.4
2021-07-07,2.5,9.1,16.5,9.9,64.5,64.4,0.0,6.1,19.3,0.0,140.1,1.3,10.5
2021-07-08,1.8,6.7,13.4,7.7,71.8,72.1,0.0,4.8,21.8,0.0,109.5,1.5,10.1
2021-07-09,-1.8,7.4,17.7,8.1,76.7,76.2,0.0,2.7,32.7,0.0,136.2,1.0,10.0
2021-07-10,2.4,7.6,15.4,8.7,81.7,81.5,0.0,1.6,10.8,0.0,121.9,1.1,10.5
2021-07-11,3.9,11.6,19.0,12.1,58.2,58.2,0.0,7.2,30.1,0.0,122.3,1.1,10.8
2021-07-12,5.3,13.2,18.0,13.6,57.6,56.7,0.0,8.1,31.0,0.0,129.0,2.1,12.4
2021-07-13,5.7,12.4,18.7,12.9,64.4,63.8,0.0,6.5,32.7,0.2,130.9,1.6,12.9
2021-07-14,9.0,13.8,20.7,14.2,77.8,77.9,0.0,6.7,31.8,8.0,131.3,2.0,13.6
2021-07-15,9.6,13.3,18.7,13.7,74.5,74.2,0.8,10.4,55.3,2.8,138.6,1.7,13.4
2021-07-16,7.4,11.5,15.7,11.9,72.7,72.7,0.0,18.2,59.5,1.8,110.2,2.2,12.4
2021-07-17,6.0,9.6,14.3,10.1,75.2,75.5,1.6,15.6,49.5,1.2,123.2,1.9,11.1
2021-07-18,5.3,9.2,13.7,9.9,80.0,79.8,0.0,1.3,14.2,0.0,78.2,1.3,10.9
2021-07-19,7.1,10.9,15.5,11.4,74.3,73.8,0.0,5.0,30.1,0.0,121.9,0.9,11.8
2021-07-20,4.2,9.2,13.0,9.8,74.0,74.1,0.0,10.8,53.6,1.0,98.0,1.6,11.2
2021-07-21,0.3,6.7,13.3,7.6,77.5,77.4,0.0,2.9,17.6,0.2,126.1,1.2,10.0
2021-07-22,4.9,6.3,7.9,7.1,82.7,84.8,0.8,9.3,27.6,8.0,25.7,1.3,9.3
2021-07-23,6.0,7.9,11.9,8.8,88.0,87.5,0.0,3.8,15.0,0.0,80.2,0.7,9.8
2021-07-24,6.0,9.6,14.8,10.1,77.3,77.6,1.6,13.8,62.0,1.8,103.0,1.0,10.3
2021-07-25,6.1,11.0,15.9,11.5,77.5,77.5,1.6,13.4,45.3,0.4,109.0,1.7,10.2
2021-07-26,8.3,12.6,19.1,13.1,68.2,67.4,0.0,7.9,37.7,0.0,117.2,1.6,11.7
2021-07-27,7.7,15.8,22.5,16.2,47.2,46.6,0.0,11.7,48.6,1.6,136.5,2.2,11.9
2021-07-28,6.2,12.7,16.4,13.0,71.4,71.6,0.8,13.6,53.6,2.8,131.6,3.3,13.0
2021-07-29,5.0,9.9,16.5,10.7,62.3,61.8,0.0,6.3,24.3,0.0,165.2,1.9,11.4
2021-07-30,6.1,13.2,19.5,13.5,46.1,45.5,0.0,8.8,31.8,0.0,61.0,2.4,11.2
2021-07-31,8.0,14.2,24.1,14.6,67.8,67.7,0.0,6.8,48.6,6.8,113.9,2.1,12.7
2021-08-01,7.1,11.1,16.2,11.7,81.5,81.5,0.0,4.7,20.9,1.0,161.2,1.9,13.4
2021-08-02,6.1,10.7,18.5,11.1,77.7,78.9,0.0,8.7,41.0,4.8,119.1,1.7,12.1
2021-08-03,6.8,9.3,13.8,10.0,78.5,78.4,0.8,11.3,39.4,0.0,134.1,1.7,11.2
2021-08-04,7.2,10.9,16.3,11.4,80.5,80.4,0.0,9.2,30.1,0.0,108.1,1.6,11.2
2021-08-05,7.6,11.5,15.9,12.0,79.2,79.3,0.0,6.5,27.6,0.2,99.6,1.5,11.8
2021-08-06,7.8,12.5,15.8,12.8,77.0,76.8,0.0,4.9,20.1,0.0,76.8,1.4,12.5
2021-08-07,8.9,12.0,16.6,12.4,76.8,76.8,0.0,2.6,15.0,0.0,75.9,1.2,12.8
2021-08-08,7.9,12.1,17.6,12.7,71.7,71.3,0.0,3.1,17.6,0.0,118.7,1.1,13.5
2021-08-09,3.6,11.8,19.6,12.6,60.0,59.6,0.0,4.8,19.3,0.0,175.5,1.6,13.1
2021-08-10,6.2,15.0,23.3,15.4,41.8,41.4,0.0,8.0,28.5,0.0,166.7,2.4,13.1
2021-08-11,6.7,14.0,20.4,14.2,53.6,54.3,0.0,10.2,42.7,1.4,49.8,4.1,13.1
2021-08-12,5.4,10.6,18.2,11.2,79.1,79.0,0.0,4.5,20.1,0.0,142.1,1.5,12.4
2021-08-13,3.2,10.1,18.6,11.1,79.7,79.0,0.0,2.8,20.1,0.2,173.1,1.6,13.0
2021-08-14,2.6,10.2,19.9,11.1,72.3,71.9,0.0,2.3,20.9,0.0,180.8,1.7,13.1
2021-08-15,5.5,12.4,20.6,13.0,58.4,59.3,0.0,5.2,29.3,0.0,190.0,1.9,13.7
2021-08-16,6.3,11.8,18.0,12.3,72.8,72.8,0.0,7.9,26.8,0.0,136.6,2.7,13.5
2021-08-17,4.9,10.2,17.4,10.9,82.3,82.1,0.0,3.5,19.3,0.2,119.4,1.8,13.3
2021-08-18,0.6,9.9,19.6,10.7,74.4,74.4,0.0,2.0,26.8,0.0,188.3,1.4,13.3
2021-08-19,4.1,13.4,22.6,13.9,50.9,51.7,0.0,5.1,24.3,0.0,191.2,2.1,13.6
2021-08-20,5.8,15.8,22.5,15.9,43.1,43.7,0.0,6.1,30.1,0.0,74.0,3.4,13.7
2021-08-21,3.2,12.1,22.3,12.8,67.5,67.6,0.0,3.4,26.0,0.0,193.5,1.8,14.0
2021-08-22,4.5,15.6,25.8,15.9,60.9,62.0,0.0,8.3,48.6,1.4,196.5,2.4,14.5
2021-08-23,5.8,10.4,14.2,11.0,70.2,70.6,0.8,11.0,40.2,0.0,168.3,3.8,14.3
2021-08-24,3.1,8.7,14.6,9.4,69.6,70.3,0.0,8.0,26.0,0.0,156.5,2.0,12.5
2021-08-25,2.8,9.0,16.3,9.7,80.6,82.3,0.0,4.6,27.6,1.0,169.6,1.8,12.5
2021-08-26,4.2,8.1,14.4,9.0,68.2,69.7,0.0,4.1,19.3,0.0,163.7,1.9,12.7
2021-08-27,-1.5,8.4,17.7,9.1,64.1,64.1,0.0,3.4,27.6,0.0,216.2,1.7,12.2
2021-08-28,5.4,13.0,22.3,13.3,46.6,47.2,0.0,8.5,40.2,0.0,179.5,2.8,12.5
2021-08-29,4.4,10.5,18.3,11.5,68.5,68.0,0.0,4.9,28.5,0.0,211.0,3.0,13.2
2021-08-30,5.1,12.7,21.4,13.2,60.1,61.1,0.0,4.5,26.8,0.0,193.0,2.4,13.5
2021-08-31,8.6,18.3,27.8,18.5,38.5,38.6,0.0,8.9,41.0,0.0,200.0,3.3,14.7
2021-09-01,4.6,18.1,29.9,18.3,46.7,47.4,0.0,4.9,26.0,0.0,220.4,3.7,15.7
2021-09-02,12.1,24.0,33.2,23.8,24.4,25.1,0.8,11.5,52.8,0.0,210.5,4.7,16.5
2021-09-03,8.1,13.6,27.1,13.8,84.0,86.0,0.0,5.3,33.5,20.4,24.8,6.0,16.4
2021-09-04,4.9,9.4,15.2,10.0,84.6,87.3,0.0,5.4,39.4,5.0,157.7,0.8,14.2
2021-09-05,3.8,9.4,15.3,10.1,80.7,81.5,0.0,7.0,33.5,0.2,152.8,1.7,13.0
2021-09-06,6.2,11.3,18.0,12.2,78.9,78.7,0.0,3.8,19.3,0.0,196.0,1.9,13.6
2021-09-07,4.8,11.3,18.0,12.1,79.5,79.3,0.0,3.4,20.1,0.0,158.1,2.1,14.0
